title,address,accsess,age,floor,fee,management_fee,deposit,gratuity,madori,menseki
ウェルスクエア永福町,東京都杉並区和泉３,"
京王井の頭線/永福町駅 歩5分
京王井の頭線/西永福駅 歩14分
東京メトロ丸ノ内線/方南町駅 歩17分
","
新築
4階建
","
											3階",17.8万円,10000円,17.8万円,17.8万円,2LDK,42.88m2
ウェルスクエア永福町,東京都杉並区和泉３,"
京王井の頭線/永福町駅 歩5分
京王井の頭線/西永福駅 歩14分
東京メトロ丸ノ内線/方南町駅 歩17分
","
新築
4階建
","
											2階",18万円,10000円,18万円,18万円,2SLDK,46.44m2
ウェルスクエア永福町,東京都杉並区和泉３,"
京王井の頭線/永福町駅 歩5分
京王井の頭線/西永福駅 歩14分
東京メトロ丸ノ内線/方南町駅 歩17分
","
新築
4階建
","
											2階",18万円,10000円,18万円,18万円,2LDK,43.44m2
ウェルスクエア永福町,東京都杉並区和泉３,"
京王井の頭線/永福町駅 歩5分
京王井の頭線/西永福駅 歩14分
東京メトロ丸ノ内線/方南町駅 歩17分
","
新築
4階建
","
											3階",18.1万円,10000円,18.1万円,18.1万円,2LDK,43.44m2
GARDEN　TERRACE　KINUTA　B,東京都世田谷区砧６,"
小田急線/祖師ヶ谷大蔵駅 歩2分
小田急線/成城学園前駅 歩16分
渋23/祖師ヶ谷大蔵駅 歩2分
","
築5年
2階建
","
											2階",19万円,-,19万円,19万円,2LDK,62.4m2
東急大井町線 等々力駅 2階建 築3年,東京都世田谷区等々力２,"
東急大井町線/等々力駅 歩7分
東急大井町線/尾山台駅 歩5分
東急大井町線/九品仏駅 歩16分
","
築3年
2階建
","
											1階",18.5万円,3000円,-,18.5万円,2LDK,56.26m2
RJRプレシア千鳥,東京都大田区千鳥２,"
東急多摩川線/武蔵新田駅 歩5分
東急池上線/千鳥町駅 歩11分
東急多摩川線/矢口渡駅 歩11分
","
新築
10階建
","
											4階",18万円,15000円,18万円,18万円,2SLDK,52.78m2
RJRプレシア千鳥,東京都大田区千鳥２,"
東急多摩川線/武蔵新田駅 歩5分
東急池上線/千鳥町駅 歩11分
東急多摩川線/矢口渡駅 歩11分
","
新築
10階建
","
											6階",18.2万円,15000円,18.2万円,18.2万円,2SLDK,52.78m2
RJRプレシア千鳥,東京都大田区千鳥２,"
東急多摩川線/武蔵新田駅 歩5分
東急池上線/千鳥町駅 歩11分
東急多摩川線/矢口渡駅 歩11分
","
新築
10階建
","
											4階",18.3万円,15000円,18.3万円,18.3万円,2LDK,54.74m2
RJRプレシア千鳥,東京都大田区千鳥２,"
東急多摩川線/武蔵新田駅 歩5分
東急池上線/千鳥町駅 歩11分
東急多摩川線/矢口渡駅 歩11分
","
新築
10階建
","
											6階",18.5万円,15000円,18.5万円,18.5万円,2LDK,54.74m2
RJRプレシア千鳥,東京都大田区千鳥２,"
東急多摩川線/武蔵新田駅 歩5分
東急池上線/千鳥町駅 歩11分
東急多摩川線/矢口渡駅 歩11分
","
新築
10階建
","
											9階",18.6万円,15000円,18.6万円,18.6万円,2LDK,54.74m2
RJRプレシア千鳥,東京都大田区千鳥２,"
東急多摩川線/武蔵新田駅 歩5分
東急池上線/千鳥町駅 歩11分
東急多摩川線/矢口渡駅 歩11分
","
新築
10階建
","
											8階",18.6万円,15000円,18.6万円,18.6万円,2LDK,54.74m2
LIBR GRANT 羽田,東京都大田区羽田３,"
京急空港線/穴守稲荷駅 歩5分
京急空港線/天空橋駅 歩11分
京急空港線/大鳥居駅 歩14分
","
築3年
6階建
","
											5階",19.5万円,15000円,19.5万円,19.5万円,2LDK,73.23m2
アーベイン大森,東京都大田区大森中２,"
京急本線/梅屋敷駅 歩3分
京急本線/大森町駅 歩8分
京急本線/京急蒲田駅 歩15分
","
新築
3階建
","
											1階",16.7万円,6500円,16.7万円,25.05万円,2LDK,51.39m2
京急空港線 穴守稲荷駅 6階建 築3年,東京都大田区羽田３,"
京急空港線/穴守稲荷駅 歩5分
京急空港線/大鳥居駅 歩14分
京急空港線/天空橋駅 歩12分
","
築3年
6階建
","
											5-6階",19.5万円,15000円,19.5万円,19.5万円,2LDK,73.23m2
つくばエクスプレス 六町駅 2階建 築2年,東京都足立区六町１,"
つくばエクスプレス/六町駅 歩5分
東京メトロ千代田線/北綾瀬駅 歩17分
つくばエクスプレス/青井駅 歩15分
","
築2年
2階建
","
											1-2階",19.5万円,-,19.5万円,19.5万円,3LDK,86.53m2
つくばエクスプレス 六町駅 2階建 築2年,東京都足立区六町１,"
つくばエクスプレス/六町駅 歩5分
東京メトロ千代田線/北綾瀬駅 歩17分
つくばエクスプレス/青井駅 歩15分
","
築2年
2階建
","
											-",19.5万円,-,19.5万円,19.5万円,3LDK,86.53m2
足立区六町１丁目戸建５,東京都足立区六町１,"
つくばエクスプレス/六町駅 歩5分
東京メトロ千代田線/北綾瀬駅 歩17分
つくばエクスプレス/青井駅 歩15分
","
築2年
2階建
","
											2階",19.5万円,-,19.5万円,19.5万円,3LDK,86.53m2
足立区六町1丁目戸建51,東京都足立区六町１,"
つくばエクスプレス/六町駅 歩5分
東京メトロ千代田線/北綾瀬駅 歩17分
つくばエクスプレス/青井駅 歩15分
","
築2年
2階建
","
											1階",19.5万円,-,19.5万円,19.5万円,3LDK,86.53m2
足立区六町1丁目戸建51,東京都足立区六町１,"
つくばエクスプレス/六町駅 歩5分
東京メトロ千代田線/北綾瀬駅 歩17分
つくばエクスプレス/青井駅 歩15分
","
築2年
2階建
","
											1階",19.5万円,-,19.5万円,19.5万円,3LDK,86.53m2
東急大井町線 尾山台駅 2階建 築3年,東京都世田谷区等々力２,"
東急大井町線/尾山台駅 歩5分
東急大井町線/等々力駅 歩7分
東急大井町線/九品仏駅 歩16分
","
築3年
2階建
","
											1階",18.5万円,3000円,-,18.5万円,2LDK,56.26m2
チッタ　ドーロ　浮間舟渡,東京都板橋区舟渡１,"
ＪＲ埼京線/浮間舟渡駅 歩4分
都営三田線/蓮根駅 歩23分
ＪＲ埼京線/北赤羽駅 歩24分
","
築2年
4階建
","
											1階",16.5万円,7000円,16.5万円,33万円,3LDK,64.9m2
trias374,東京都世田谷区上北沢３,"
京王線/上北沢駅 歩4分
京王線/桜上水駅 歩7分
京王線/八幡山駅 歩12分
","
新築
3階建
","
											3階",19.2万円,18000円,19.2万円,19.2万円,2LDK,45.08m2
ウェルスクエア用賀,東京都世田谷区用賀２,"
東急田園都市線/用賀駅 歩3分
東急田園都市線/桜新町駅 歩17分
東急大井町線/上野毛駅 歩22分
","
新築
5階建
","
											2階",18.4万円,10000円,18.4万円,18.4万円,2LDK,40.45m2
ウェルスクエア用賀,東京都世田谷区用賀２,"
東急田園都市線/用賀駅 歩3分
東急田園都市線/桜新町駅 歩17分
東急大井町線/上野毛駅 歩22分
","
新築
5階建
","
											3階",18.5万円,10000円,18.5万円,18.5万円,2LDK,40.45m2
(仮称)世田谷区駒沢5丁目計画,東京都世田谷区駒沢５,"
東急田園都市線/駒沢大学駅 歩16分
東急田園都市線/桜新町駅 歩24分
東急バス/駒大深沢キャンパス前 歩2分
","
新築
2階建
","
											1階",17.7万円,5000円,17.7万円,26.55万円,2LDK,56.1m2
(仮称)世田谷区駒沢5丁目計画,東京都世田谷区駒沢５,"
東急田園都市線/駒沢大学駅 歩16分
東急田園都市線/桜新町駅 歩24分
東急バス/駒大深沢キャンパス前 歩2分
","
新築
2階建
","
											1階",18.2万円,5000円,18.2万円,27.3万円,2LDK,65.41m2
(仮称)世田谷区駒沢5丁目計画,東京都世田谷区駒沢５,"
東急田園都市線/駒沢大学駅 歩16分
東急田園都市線/桜新町駅 歩24分
東急バス/駒大深沢キャンパス前 歩2分
","
新築
2階建
","
											1階",18.2万円,5000円,18.2万円,27.3万円,2LDK,65.41m2
東京メトロ日比谷線 三ノ輪駅 15階建 築5年,東京都荒川区南千住１,"
東京メトロ日比谷線/三ノ輪駅 歩6分
都電荒川線/三ノ輪橋駅 歩6分
都電荒川線/荒川一中前駅 歩2分
","
築5年
15階建
","
											15階",18.7万円,6000円,18.7万円,18.7万円,2LDK,50m2
荒川区南千住1丁目新築一戸建,東京都荒川区南千住１,"
都電荒川線/三ノ輪橋駅 歩3分
東京メトロ日比谷線/三ノ輪駅 歩6分
ＪＲ常磐線/南千住駅 歩10分
","
築1年
3階建
","
											1-3階",18.9万円,-,18.9万円,-,2LDK,46.98m2
荒川区南千住1丁目新築一戸建,東京都荒川区南千住１,"
都電荒川線/三ノ輪橋駅 歩3分
東京メトロ日比谷線/三ノ輪駅 歩6分
ＪＲ常磐線/南千住駅 歩10分
","
築1年
3階建
","
											1-3階",19.8万円,-,19.8万円,-,2LDK,46.98m2
COURT HILLS NISHIOGU,東京都荒川区西尾久３,"
日暮里・舎人ライナー/熊野前駅 歩10分
都電荒川線/小台駅 歩3分
ＪＲ高崎線/尾久駅 歩15分
","
新築
3階建
","
											3階",17.3万円,8500円,17.3万円,25.95万円,2LDK,54.39m2
COURT HILLS NISHIOGU,東京都荒川区西尾久３,"
日暮里・舎人ライナー/熊野前駅 歩10分
都電荒川線/小台駅 歩3分
ＪＲ高崎線/尾久駅 歩15分
","
新築
3階建
","
											3階",17.5万円,8500円,17.5万円,26.25万円,2LDK,57.6m2
ザ・レジデンス三ノ輪,東京都荒川区南千住１,"
東京メトロ日比谷線/三ノ輪駅 歩6分
ＪＲ常磐線/南千住駅 歩15分
都電荒川線/荒川一中前駅 歩2分
","
築5年
15階建
","
											15階",18.7万円,6000円,19.3万円,19.3万円,2LDK,50m2
京急本線 大森町駅 4階建 築2年,東京都大田区大森西５,"
京急本線/大森町駅 歩4分
京急本線/梅屋敷駅 歩9分
京急本線/平和島駅 歩18分
","
築2年
4階建
","
											1階",20万円,6500円,20万円,40万円,3LDK,71.99m2
Ｇｒａｎｄｉｒ　大森町,東京都大田区大森西５,"
京急本線/大森町駅 歩4分
京急本線/梅屋敷駅 歩9分
京急本線/平和島駅 歩18分
","
築2年
4階建
","
											1階",20万円,6500円,20万円,40万円,3LDK,71.99m2
スプランディッド西日暮里,東京都荒川区西日暮里６,"
ＪＲ山手線/西日暮里駅 歩10分
東京メトロ千代田線/西日暮里駅 歩8分
京成本線/新三河島駅 歩1分
","
築1年
14階建
","
											2階",18万円,12000円,18万円,-,2LDK,53.03m2
日暮里・舎人ライナー 熊野前駅 12階建 新築,東京都荒川区東尾久６,"
日暮里・舎人ライナー/熊野前駅 歩5分
都電荒川線/熊野前駅 歩3分
東京メトロ千代田線/町屋駅 歩15分
","
新築
12階建
","
											7階",18.5万円,15000円,-,-,2LDK,50.4m2
日暮里・舎人ライナー 熊野前駅 12階建 新築,東京都荒川区東尾久６,"
日暮里・舎人ライナー/熊野前駅 歩5分
都電荒川線/熊野前駅 歩3分
東京メトロ千代田線/町屋駅 歩15分
","
新築
12階建
","
											10階",18.8万円,15000円,-,-,2LDK,50.4m2
日暮里・舎人ライナー 熊野前駅 3階建 新築,東京都荒川区西尾久３,"
日暮里・舎人ライナー/熊野前駅 歩10分
都電荒川線/小台駅 歩3分
ＪＲ高崎線/尾久駅 歩15分
","
新築
3階建
","
											3階",17.3万円,8500円,17.3万円,34.6万円,2LDK,54.39m2
日暮里・舎人ライナー 熊野前駅 3階建 新築,東京都荒川区西尾久３,"
日暮里・舎人ライナー/熊野前駅 歩10分
都電荒川線/小台駅 歩3分
ＪＲ高崎線/尾久駅 歩15分
","
新築
3階建
","
											3階",17.5万円,8500円,17.5万円,35万円,2LDK,57.6m2
ランツォ町屋,東京都荒川区荒川５,"
東京メトロ千代田線/町屋駅 歩3分
ＪＲ常磐線/三河島駅 歩11分
京成本線/新三河島駅 歩6分
","
築4年
3階建
","
											3階",14.5万円,3000円,-,-,2LDK,50.5m2
京成本線 京成関屋駅 3階建 新築,東京都足立区千住曙町,"
京成本線/京成関屋駅 歩5分
東武伊勢崎線/牛田駅 歩5分
ＪＲ常磐線/北千住駅 歩15分
","
新築
3階建
","
											1階",15.6万円,6500円,15.6万円,31.2万円,2LDK,55.87m2
京成本線 京成関屋駅 3階建 新築,東京都足立区千住曙町,"
京成本線/京成関屋駅 歩5分
東武伊勢崎線/牛田駅 歩5分
ＪＲ常磐線/北千住駅 歩15分
","
新築
3階建
","
											2階",15.9万円,6500円,15.9万円,31.8万円,2LDK,54.85m2
京成本線 京成関屋駅 3階建 新築,東京都足立区千住曙町,"
京成本線/京成関屋駅 歩5分
東武伊勢崎線/牛田駅 歩5分
ＪＲ常磐線/北千住駅 歩15分
","
新築
3階建
","
											3階",16万円,6500円,16万円,32万円,2LDK,54.85m2
京成本線 京成関屋駅 3階建 新築,東京都足立区千住曙町,"
京成本線/京成関屋駅 歩5分
東武伊勢崎線/牛田駅 歩5分
ＪＲ常磐線/北千住駅 歩15分
","
新築
3階建
","
											2階",16.1万円,6500円,16.1万円,32.2万円,2LDK,55.87m2
ＪＲ山手線 上野駅 15階建 築2年,東京都台東区東上野６,"
ＪＲ山手線/上野駅 歩7分
東京メトロ銀座線/稲荷町駅 歩3分
東京メトロ日比谷線/仲御徒町駅 歩14分
","
築2年
15階建
","
											11階",19万円,20000円,19万円,-,2LDK,42.2m2
ＪＲ山手線 上野駅 15階建 築2年,東京都台東区東上野６,"
ＪＲ山手線/上野駅 歩7分
東京メトロ銀座線/稲荷町駅 歩3分
東京メトロ日比谷線/仲御徒町駅 歩14分
","
築2年
15階建
","
											14階",19.5万円,20000円,19.5万円,-,2LDK,42.2m2
東京メトロ千代田線 湯島駅 地下1地上9階建 新築,東京都文京区湯島３,"
東京メトロ千代田線/湯島駅 歩5分
東京メトロ銀座線/末広町駅 歩5分
ＪＲ中央線/御茶ノ水駅 歩10分
","
新築
地下1地上9階建
","
											1階",18万円,15000円,18万円,-,2LDK,44.97m2
モデリアブリュット湯島,東京都文京区湯島３,"
東京メトロ千代田線/湯島駅 歩5分
東京メトロ銀座線/末広町駅 歩5分
ＪＲ中央線/御茶ノ水駅 歩10分
","
新築
9階建
","
											1-2階",18万円,15000円,18万円,-,2LDK,44.97m2
東尾久2丁目新築戸建,東京都荒川区東尾久２,"
日暮里・舎人ライナー/赤土小学校前駅 歩3分
ＪＲ山手線/西日暮里駅 歩14分
東京メトロ千代田線/町屋駅 歩14分
","
新築
3階建
","
											3階",18万円,20000円,18万円,18万円,2LDK,66.52m2
東尾久2丁目新築戸建,東京都荒川区東尾久２,"
日暮里・舎人ライナー/赤土小学校前駅 歩3分
ＪＲ山手線/西日暮里駅 歩14分
東京メトロ千代田線/町屋駅 歩14分
","
新築
3階建
","
											3-3階",18万円,20000円,18万円,18万円,2LDK,66.52m2
都電荒川線 東尾久三丁目駅 7階建 築4年,東京都荒川区東尾久３,"
都電荒川線/東尾久三丁目駅 歩2分
東京メトロ千代田線/町屋駅 歩10分

","
築4年
7階建
","
											3階",17万円,14000円,17万円,17万円,2LDK,55.28m2
都営浅草線 蔵前駅 14階建 新築,東京都台東区蔵前３,"
都営浅草線/蔵前駅 歩1分
東京メトロ銀座線/田原町駅 歩7分
都営浅草線/浅草駅 歩10分
","
新築
14階建
","
											2階",19.2万円,15000円,19.2万円,-,2LDK,43m2
都営浅草線 蔵前駅 14階建 新築,東京都台東区蔵前３,"
都営浅草線/蔵前駅 歩1分
東京メトロ銀座線/田原町駅 歩7分
都営浅草線/浅草駅 歩10分
","
新築
14階建
","
											6階",19.7万円,15000円,19.7万円,-,2LDK,43m2
都営浅草線 蔵前駅 14階建 新築,東京都台東区蔵前３,"
都営浅草線/蔵前駅 歩1分
東京メトロ銀座線/田原町駅 歩7分
都営浅草線/浅草駅 歩10分
","
新築
14階建
","
											8階",19.9万円,15000円,19.9万円,-,2LDK,43m2
都営浅草線 蔵前駅 14階建 新築,東京都台東区蔵前３,"
都営浅草線/蔵前駅 歩1分
東京メトロ銀座線/田原町駅 歩7分
都営浅草線/浅草駅 歩10分
","
新築
14階建
","
											9階",20万円,15000円,20万円,-,2LDK,43m2
プラネソシエ青戸,東京都葛飾区青戸１,"
京成本線/青砥駅 歩4分
京成押上線/京成立石駅 歩12分
ＪＲ常磐線/亀有駅 バス15分 (バス停)青砥駅入口 歩6分
","
新築
6階建
","
											5階",18万円,12000円,18万円,18万円,2LDK,51.24m2
プラネソシエ青戸,東京都葛飾区青戸１,"
京成本線/青砥駅 歩4分
京成押上線/京成立石駅 歩12分
ＪＲ常磐線/亀有駅 バス15分 (バス停)青砥駅入口 歩6分
","
新築
6階建
","
											2階",19.3万円,12000円,19.3万円,19.3万円,2LDK,55.44m2
プラネソシエ青戸,東京都葛飾区青戸１,"
京成本線/青砥駅 歩4分
京成押上線/京成立石駅 歩12分
ＪＲ常磐線/亀有駅 バス15分 (バス停)青砥駅入口 歩6分
","
新築
6階建
","
											3階",19.4万円,12000円,19.4万円,19.4万円,2LDK,56.37m2
